Species Status MinT MaxT
Lynx_canadensis extant 0.0117 0.126
Miracinonyx_trumani extinct 0.0117 0.126
Puma_concolor extant 0.0117 0.126
Leopardus_amnicola extinct 0.0117 0.126
Lynx_rufus extant 0.0117 0.126
Smilodon_fatalis extinct 0.0117 0.126
Puma_concolor extant 0.126 0.781
Panthera_onca extant 0.0117 0.126
Lynx_rufus extant 0.0117 0.126
Leopardus_pardalis extant 0 0.0117
Leopardus_amnicola extinct 0 0.0117
Puma_concolor extant 0 0.0117
Panthera_onca extant 0 0.0117
Puma_concolor extant 0.0117 0.126
Lynx_rufus extant 0.0117 0.126
Panthera_onca extant 0.0117 0.126
Lynx_rufus extant 0.0117 0.126
Smilodon_fatalis extinct 0.0117 0.126
Smilodon_fatalis extinct 0.0117 0.126
Lynx_rufus extant 0 0.126
Smilodon_fatalis extinct 0 0.126
Panthera_onca extant 0.0117 2.588
Lynx_rufus extant 0.012 0.3
Smilodon_fatalis extinct 0.012 0.3
Puma_concolor extant 0 0.126
Lynx_rufus extant 0 0.126
Panthera_atrox extinct 0.0117 0.126
Panthera_atrox extinct 0.0117 0.126
Panthera_onca extant 0.0117 0.126
Lynx_rufus extant 0.0117 0.126
Panthera_atrox extinct 0.0117 2.588
Lynx_rufus extant 0.0117 0.126
Panthera_onca extant 0.0117 0.126
Puma_concolor extant 0.0117 0.126
Lynx_rufus extant 0.0117 0.126
Lynx_rufus extant 0.0117 0.126
Lynx_rufus extant 0.0117 0.126
Lynx_rufus extant 0 0.0117
Homotherium_serum extinct 0.0117 0.126
Lynx_rufus extant 0.0117 0.126
Panthera_onca extant 0.0117 0.126
Smilodon_fatalis extinct 0.012 0.3
Panthera_atrox extinct 0.012 0.3
Panthera_onca extant 0.012 0.3
Miracinonyx_inexpectatus extinct 0.0117 2.588
Miracinonyx_inexpectatus extinct 0.781 2.588
Puma_concolor extant 0.012 0.3
Lynx_rufus extant 0.012 0.3
Panthera_onca extant 0.0117 2.588
Smilodon_fatalis extinct 0.0117 0.126
Hyperailurictis_aeluroides extinct 13.6 15.97
Hyperailurictis_intrepidus extinct 15.97 20.43
Panthera_onca extant 0.0117 2.588
Panthera_onca extant 0.0117 2.588
Panthera_onca extant 0.0117 2.588
Panthera_onca extant 0.0117 2.588
Smilodon_fatalis extinct 0.0117 0.126
Lynx_rufus extant 0.0117 0.126
Smilodon_fatalis extinct 0.3 1.8
Miracinonyx_inexpectatus extinct 0.3 1.8
Puma_concolor extant 0.0117 0.126
Lynx_lynx extant 0.0117 0.126
Miracinonyx_trumani extinct 0.0117 0.126
Panthera_atrox extinct 0.0117 0.126
Homotherium_serum extinct 0.0117 0.126
Panthera_atrox extinct 0.0117 0.126
Puma_concolor extant 0.0117 0.126
Panthera_onca extant 0 0.126
Puma_concolor extant 0.0117 2.588
Lynx_rufus extant 0 2.588
Panthera_atrox extinct 0.0117 0.126
Puma_concolor extant 0.0117 0.126
Lynx_rufus extant 0.0117 0.126
Puma_concolor extant 0.0117 0.126
Puma_concolor extant 0 0.126
Leopardus_amnicola extinct 0 0.126
Leopardus_amnicola extinct 0 0.126
Leopardus_amnicola extinct 0 0.126
Lynx_rufus extant 0 0.126
Panthera_onca extant 0.0117 2.588
Panthera_onca extant 0.0117 2.588
Puma_concolor extant 0 0.126
Homotherium_serum extinct 0.0117 2.588
Smilodon_gracilis extinct 0.781 2.588
Xenosmilus_hodsonae extinct 0.781 2.588
Xenosmilus_hodsonae extinct 0.3 1.8
Panthera_atrox extinct 0 0.0117
Puma_concolor extant 0 0.0117
Lynx_rufus extant 0 0.0117
Panthera_atrox extinct 0.0117 2.588
Panthera_atrox extinct 0 0.126
Smilodon_gracilis extinct 0.0117 0.126
Smilodon_fatalis extinct 0.0117 0.126
Smilodon_fatalis extinct 0.0117 2.588
Smilodon_gracilis extinct 0.0117 2.588
Lynx_rufus extant 0.0117 2.588
Puma_concolor extant 0.0117 2.588
Nimravides_catacopsis extinct 4.9 10.3
Nimravides_catacopsis extinct 4.9 10.3
Amphimachairodus_coloradensis extinct 4.9 10.3
Nimravides_pedionomus extinct 10.3 13.6
Nimravides_catacopsis extinct 4.9 10.3
Panthera_atrox extinct 0.012 0.3
Smilodon_fatalis extinct 0.0117 0.126
Miracinonyx_inexpectatus extinct 0.0117 0.126
Smilodon_fatalis extinct 0.0117 0.126
Lynx_rufus extant 0.0117 0.126
Panthera_onca extant 0.0117 0.126
Panthera_atrox extinct 0.0117 0.126
Puma_concolor extant 0.0117 0.126
Puma_lacustris extinct 3.6 5.333
Lynx_rufus extant 0.0117 0.126
Lynx_rufus extant 0.0117 0.126
Panthera_onca extant 0.0117 0.126
Panthera_onca extant 0.0117 0.126
Lynx_rufus extant 0.0117 0.126
Lynx_rufus extant 0.0117 0.126
Panthera_onca extant 0.0117 0.126
Puma_concolor extant 0.0117 0.126
Puma_concolor extant 0.0117 0.126
Hyperailurictis_marshi extinct 13.6 15.97
Puma_concolor extant 0.012 0.3
Hyperailurictis_validus extinct 15.97 20.43
Hyperailurictis_validus extinct 15.97 20.43
Hyperailurictis_validus extinct 13.6 15.97
Hyperailurictis_validus extinct 13.6 15.97
Hyperailurictis_validus extinct 13.6 15.97
Hyperailurictis_validus extinct 13.6 15.97
Panthera_atrox extinct 0.0117 2.588
Lynx_rufus extant 0.0117 0.126
Puma_concolor extant 0 0.0117
Smilodon_gracilis extinct 0.3 1.8
Puma_lacustris extinct 1.8 4.9
Hyperailurictis_marshi extinct 13.6 15.97
Hyperailurictis_stouti extinct 13.6 15.97
Lynx_rufus extant 0.3 1.8
Lynx_rufus extant 0.781 1.806
Smilodon_fatalis extinct 0.0117 2.588
Homotherium_latidens extinct 0.126 0.781
Homotherium_latidens extinct 0.0117 0.126
Puma_concolor extant 0 0.0117
Puma_concolor extant 0 0.0117
Rhizosmilodon_fiteae extinct 3.6 5.333
Leopardus_amnicola extinct 0.0117 0.126
Panthera_onca extant 0.0117 0.126
Panthera_atrox extinct 0.0117 0.126
Smilodon_fatalis extinct 0.0117 0.126
Lynx_rufus extant 0.012 0.3
Panthera_atrox extinct 0.012 0.3
Panthera_onca extant 0.012 0.3
Puma_concolor extant 0.012 0.3
Panthera_onca extant 0.0117 2.588
Amphimachairodus_coloradensis extinct 4.9 10.3
Puma_concolor extant 0.0117 0.126
Lynx_rufus extant 0.0117 0.126
Panthera_balamoides extinct 0.0117 0.126
Panthera_atrox extinct 0.0117 0.126
Smilodon_gracilis extinct 0.0117 0.126
Hyperailurictis_skinneri extinct 15.97 20.43
Hyperailurictis_intrepidus extinct 13.6 15.97
Lynx_canadensis extant 0 0.0117
Lynx_rufus extant 0 0.0117
Panthera_onca extant 0.012 0.3
Puma_lacustris extinct 2.63 4.91
Hyperailurictis_skinneri extinct 15.97 17.34
Hyperailurictis_validus extinct 15.97 17.34
Hyperailurictis_skinneri extinct 15.97 17.34
Hyperailurictis_validus extinct 15.97 17.34
Hyperailurictis_marshi extinct 12.57 14.78
Hyperailurictis_aeluroides extinct 14.78 15.97
Hyperailurictis_intrepidus extinct 14.78 15.97
Hyperailurictis_marshi extinct 14.78 15.97
Hyperailurictis_stouti extinct 14.78 15.97
Hyperailurictis_validus extinct 14.78 15.97
Hyperailurictis_intrepidus extinct 14.78 15.97
