Species Status MinT MaxT
Felis_chaus extant 0.0117 1.9
Panthera_tigris extant 0.0117 1.9
Homotherium_latidens extinct 1.3 1.8114
Panthera_gombaszoegensis extinct 0.5 1.9
Lynx_pardinus extant 0.221 0.265
Panthera_spelaea extinct 0.221 0.265
Felis_silvestris extant 0.0117 0.653775
Lynx_lynx extant 0.0117 0.653775
Panthera_tigris extant 0.0117 0.653775
Panthera_tigris extant 0.58243333333333 1.29585
Prionailurus_bengalensis extant 0.58243333333333 1.29585
Panthera_tigris extant 0.58243333333333 1.29585
Panthera_tigris extant 0.16 0.2
Lynx_lynx extant 0.0117 0.653775
Panthera_tigris extant 0.0117 0.653775
Panthera_gombaszoegensis extinct 0.424 0.774
Panthera_spelaea extinct 0.424 0.774
Felis_silvestris extant 0.374 0.424
Panthera_gombaszoegensis extinct 0.374 0.424
Felis_silvestris extant 0.0117 1.9
Panthera_spelaea extinct 0.0117 1.9
Felis_silvestris extant 0.374 0.424
Panthera_spelaea extinct 0.374 0.424
Felis_silvestris extant 0.29706666666667 0.3786
Lynx_pardinus extant 0.29706666666667 0.3786
Lynx_lynx extant 0.0117 1.9
Panthera_spelaea extinct 0.0117 1.9
Felis_silvestris extant 0.0117 1.9
Panthera_spelaea extinct 0.0117 1.9
Felis_silvestris extant 0.029 0.035
Panthera_spelaea extinct 0.04 0.07
Homotherium_latidens extinct 0.3 0.337
Panthera_spelaea extinct 0.103414 0.112837
Panthera_spelaea extinct 0.08 0.125
Panthera_gombaszoegensis extinct 1.9 3.55
Panthera_gombaszoegensis extinct 0.35 0.781
Homotherium_latidens extinct 0.5 1.9
Megantereon_whitei extinct 0.5 1.9
Panthera_gombaszoegensis extinct 0.5 1.9
Felis_silvestris extant 0.478 0.781
Megantereon_whitei extinct 1.2 1.981
Panthera_gombaszoegensis extinct 1.2 1.981
Felis_silvestris extant 0.0117 1.9
Panthera_gombaszoegensis extinct 0.0117 1.9
Acinonyx_pardinensis extinct 0.988 1.072
Homotherium_latidens extinct 0.988 1.072
Lynx_issiodorensis extinct 0.988 1.072
Megantereon_cultridens extinct 0.988 1.072
Panthera_gombaszoegensis extinct 0.988 1.072
Puma_pardoides extinct 0.988 1.072
Felis_silvestris extant 0.397 0.662
Homotherium_latidens extinct 0.397 0.662
Lynx_issiodorensis extinct 0.397 0.662
Panthera_spelaea extinct 0.397 0.662
Acinonyx_pardinensis extinct 0.781 1.9
Homotherium_latidens extinct 0.781 1.9
Lynx_issiodorensis extinct 0.781 1.9
Megantereon_whitei extinct 0.781 1.9
Panthera_gombaszoegensis extinct 0.781 1.9
Puma_pardoides extinct 0.781 1.9
Homotherium_latidens extinct 0.781 1.03
Panthera_gombaszoegensis extinct 0.781 1.03
Lynx_lynx extant 0.36 0.36
Panthera_gombaszoegensis extinct 0.36 0.36
Panthera_spelaea extinct 0.563 0.586
Homotherium_latidens extinct 0.8678 1.7239
Acinonyx_pardinensis extinct 0.98 1.31
Felis_silvestris extant 0.98 1.31
Homotherium_latidens extinct 0.98 1.31
Panthera_gombaszoegensis extinct 0.98 1.31
Acinonyx_pardinensis extinct 0.424 0.774
Panthera_gombaszoegensis extinct 0.0117 0.781
Panthera_gombaszoegensis extinct 0.621 0.761
Felis_lunensis extinct 0.435 0.781
Homotherium_latidens extinct 0.435 0.781
Panthera_gombaszoegensis extinct 0.435 0.781
Panthera_spelaea extinct 0.435 0.781
Lynx_pardinus extant 0.35 0.69
Felis_silvestris extant 0.35 0.69
Lynx_pardinus extant 0.35 0.69
Felis_silvestris extant 0.35 0.69
Lynx_pardinus extant 0.35 0.69
Panthera_spelaea extinct 0.35 0.69
Acinonyx_pardinensis extinct 0.424 0.781
Lynx_issiodorensis extinct 0.424 0.781
Panthera_gombaszoegensis extinct 0.424 0.781
Panthera_spelaea extinct 0.424 0.781
Panthera_gombaszoegensis extinct 0.424 0.774
Homotherium_latidens extinct 0.337 0.774
Panthera_gombaszoegensis extinct 0.337 0.774
Panthera_spelaea extinct 0.337 0.774
Homotherium_latidens extinct 1.95 2.21
Lynx_issiodorensis extinct 1.95 2.21
Megantereon_nihowanensis extinct 1.95 2.21
Acinonyx_pardinensis extinct 2.1 2.2
Homotherium_latidens extinct 2.1 2.2
Megantereon_cultridens extinct 2.1 2.2
Lynx_issiodorensis extinct 2.5 3.55
Acinonyx_pardinensis extinct 0.58243333333333 1.29585
Homotherium_latidens extinct 1.1531666666667 1.80951
Homotherium_latidens extinct 1.1531666666667 1.80951
Megantereon_nihowanensis extinct 0.781 2.581
Panthera_tigris extant 0.781 2.581
Lynx_pardinus extant 0.13 0.374
Felis_silvestris extant 0.218 0.255
Lynx_pardinus extant 0.218 0.255
Panthera_spelaea extinct 0.218 0.255
Lynx_pardinus extant 0.13 0.374
Neofelis_nebulosa extant 1.1531666666667 1.80951
Panthera_tigris extant 1.1531666666667 1.80951
Panthera_tigris extant 0.676 0.712
Panthera_tigris extant 0.58243333333333 1.29585
Neofelis_nebulosa extant 0.0117 1.9
Neofelis_nebulosa extant 0.0117 1.9
Panthera_tigris extant 0.0117 1.9
Panthera_tigris extant 0.0117 1.9
Prionailurus_bengalensis extant 0.0117 1.9
Catopuma_temminckii extant 0.0117 1.9
Panthera_tigris extant 0.0117 1.9
Panthera_tigris extant 0.08 0.12
Prionailurus_bengalensis extant 0.08 0.12
Panthera_tigris extant 0.58243333333333 1.29585
Panthera_tigris extant 0.076 0.279
Panthera_tigris extant 0.0117 1.9
Lynx_issiodorensis extinct 3.55 5
Amphimachairodus_giganteus extinct 7.1 7.6
Metailurus_parvulus extinct 7.1 7.6
Amphimachairodus_giganteus extinct 7.1 7.6
Paramachaerodus_orientalis extinct 7.1 7.6
Acinonyx_pardinensis extinct 1.9 2.5
