Species Status MinT MaxT
Hyaenictitherium_hyaenoides extinct 6.436 6.5845
Hyaenictitherium_hyaenoides extinct 5.3 7.2
Hyaenictitherium_wongii extinct 5.3 7.2
Ictitherium_viverrinum extinct 5.3 7.2
Adcrocuta_eximia extinct 5.3 7.2
Hyaenictitherium_hyaenoides extinct 5.3 7.2
Adcrocuta_eximia extinct 5.501 5.767
Hyaenictitherium_hyaenoides extinct 5.501 5.767
Hyaenictitherium_wongii extinct 5.501 5.767
Adcrocuta_eximia extinct 6.9365 7.14
Ictitherium_viverrinum extinct 6.9365 7.14
Adcrocuta_eximia extinct 6.9365 7.14
Hyaenictitherium_hyaenoides extinct 6.9365 7.14
Hyaenictitherium_wongii extinct 6.9365 7.14
Adcrocuta_eximia extinct 6.9365 7.14
Hyaenictitherium_hyaenoides extinct 6.9365 7.14
Hyaenictitherium_wongii extinct 6.9365 7.14
Ictitherium_viverrinum extinct 6.9365 7.14
Lycyaena_dubia extinct 6.9365 7.14
Adcrocuta_eximia extinct 5.3 7.1
Hyaenictitherium_hyaenoides extinct 5.3 7.1
Adcrocuta_eximia extinct 5.3 7.1
Hyaenictitherium_hyaenoides extinct 5.3 7.1
Adcrocuta_eximia extinct 5.3 7.2
Adcrocuta_eximia extinct 5.3 7.2
Hyaenictitherium_wongii extinct 7.1 7.6
Ictitherium_intuberculatum extinct 7.1 7.6
Chasmaporthetes_bonisi extinct 5.3 7.1
Chasmaporthetes_borissiaki extinct 3.55 5
Pliocrocuta_perrieri extinct 3.55 5
Pliocrocuta_perrieri extinct 3.55 5.3
Hyaenictitherium_wongii extinct 5 5.3
Chasmaporthetes_lunensis extinct 3.55 5
Pliocrocuta_perrieri extinct 3.55 5
Chasmaporthetes_lunensis extinct 1.9 2.5
Pliocrocuta_perrieri extinct 1.9 2.5
Chasmaporthetes_lunensis extinct 2.5 3.55
Chasmaporthetes_lunensis extinct 2.5 3.55
Pliocrocuta_perrieri extinct 2.5 3.55
Chasmaporthetes_lunensis extinct 1.9 2.5
Pliocrocuta_perrieri extinct 1.9 2.5
Chasmaporthetes_lunensis extinct 3.55 5
Chasmaporthetes_lunensis extinct 3.55 5
Pliocrocuta_perrieri extinct 3.55 5
Chasmaporthetes_lunensis extinct 2.5 3.55
Pliocrocuta_perrieri extinct 2.5 3.55
Chasmaporthetes_lunensis extinct 2.5 2.5
Chasmaporthetes_lunensis extinct 1.9 2.5
Pliocrocuta_perrieri extinct 1.9 2.5
Chasmaporthetes_lunensis extinct 2.1 2.2
Pliocrocuta_perrieri extinct 2.1 2.2
Chasmaporthetes_lunensis extinct 2.5 3.025
Chasmaporthetes_lunensis extinct 2.725 3.275
Pachycrocuta_brevirostris extinct 2.725 3.275
Chasmaporthetes_lunensis extinct 2.45 3
Pliocrocuta_perrieri extinct 2.45 3
Chasmaporthetes_lunensis extinct 2.263 2.581
Chasmaporthetes_lunensis extinct 2.5 3.55
Pliocrocuta_perrieri extinct 2.5 3.55
Chasmaporthetes_lunensis extinct 2.5 3.55
Pliocrocuta_perrieri extinct 2.5 3.55
Chasmaporthetes_lunensis extinct 1.9 2.5
Pliocrocuta_perrieri extinct 1.9 2.5
Chasmaporthetes_lunensis extinct 1.981 2.138
Pachycrocuta_brevirostris extinct 1.981 2.138
Chasmaporthetes_lunensis extinct 3.55 5.3
Pliocrocuta_perrieri extinct 3.55 5.3
Chasmaporthetes_lunensis extinct 0.0117 1.9
Crocuta_crocuta extant 0.0117 1.9
Chasmaporthetes_lunensis extinct 1.9 2.5
Crocuta_crocuta extant 1.9 2.5
Pachycrocuta_brevirostris extinct 1.9 2.5
Chasmaporthetes_lunensis extinct 1.95 2.21
Crocuta_crocuta extant 1.95 2.21
Pachycrocuta_brevirostris extinct 1.95 2.21
Chasmaporthetes_lunensis extinct 2.58 5.333
Pachycrocuta_brevirostris extinct 2.58 5.333
Chasmaporthetes_lunensis extinct 1.778 1.945
Pachycrocuta_brevirostris extinct 1.778 1.945
Chasmaporthetes_melei extinct 0.0117 1.9
Crocuta_crocuta extant 0.52066666666667 2.581
Pliocrocuta_perrieri extinct 0.52066666666667 2.581
Crocuta_crocuta extant 0.0117 1.9
Crocuta_crocuta extant 0.35 0.781
Crocuta_crocuta extant 1.1531666666667 1.80951
Crocuta_crocuta extant 0.424 0.774
Crocuta_crocuta extant 0.0117 1.9
Crocuta_crocuta extant 0.3 0.337
Crocuta_crocuta extant 0.676 0.781
Crocuta_crocuta extant 0.0117 1.9
Crocuta_crocuta extant 0.478 0.781
Crocuta_crocuta extant 1.2 1.981
Crocuta_crocuta extant 0.0117 1.9
Crocuta_crocuta extant 0.781 1.03
Crocuta_crocuta extant 0.0117 1.9
Pachycrocuta_brevirostris extinct 0.0117 1.9
Pliocrocuta_perrieri extinct 0.0117 1.9
Crocuta_crocuta extant 0.649 0.771
Crocuta_crocuta extant 0.366 0.458
Crocuta_crocuta extant 0.0117 5.333
Crocuta_crocuta extant 0.29706666666667 0.3786
Pliocrocuta_perrieri extinct 0.29706666666667 0.3786
Crocuta_crocuta extant 0.0117 1.9
Crocuta_crocuta extant 0.781 1.03
Crocuta_crocuta extant 0.0117 1.9
Crocuta_crocuta extant 0.0117 1.9
Crocuta_crocuta extant 0.323 0.581
Crocuta_crocuta extant 0.029 0.035
Crocuta_crocuta extant 0.0117 1.9
Crocuta_crocuta extant 0.087 0.087
Crocuta_crocuta extant 0.0117 0.781
Pachycrocuta_brevirostris extinct 0.0117 0.781
Crocuta_crocuta extant 0.435 0.781
Crocuta_crocuta extant 0.676 0.781
Crocuta_crocuta extant 0.424 0.781
Pliocrocuta_perrieri extinct 0.424 0.781
Crocuta_crocuta extant 0.424 0.774
Pachycrocuta_brevirostris extinct 0.424 0.774
Crocuta_crocuta extant 0.103414 0.112837
Crocuta_crocuta extant 0.243 0.3
Crocuta_crocuta extant 0.58243333333333 1.29585
Pachycrocuta_brevirostris extinct 0.337 0.774
Adcrocuta_eximia extinct 5.3 7.1
Ictitherium_viverrinum extinct 5.3 7.1
Crocuta_crocuta extant 0.0117 1.9
Crocuta_crocuta extant 0.0419 0.0441
Crocuta_crocuta extant 0.01 0.115
Crocuta_crocuta extant 0.0117 1.9
Crocuta_crocuta extant 0.0117 1.9
Crocuta_crocuta extant 0.03 0.15
Crocuta_crocuta extant 0.01 0.115
Crocuta_crocuta extant 0.58243333333333 1.29585
Crocuta_crocuta extant 0.58243333333333 1.29585
Crocuta_crocuta extant 0.0117 0.653775
Crocuta_crocuta extant 0.58243333333333 1.29585
Crocuta_crocuta extant 1.1531666666667 1.80951
Pachycrocuta_brevirostris extinct 1.1531666666667 1.80951
Crocuta_crocuta extant 0.0117 0.653775
Crocuta_crocuta extant 0.58243333333333 1.29585
Crocuta_crocuta extant 0.58243333333333 1.29585
Crocuta_crocuta extant 0.0117 0.653775
Pachycrocuta_brevirostris extinct 0.0117 0.653775
Crocuta_crocuta extant 0.0117 0.653775
Crocuta_crocuta extant 0.0117 0.653775
Crocuta_crocuta extant 0.0117 0.653775
Crocuta_crocuta extant 0.0117 1.9
Crocuta_crocuta extant 0.0117 1.9
Crocuta_crocuta extant 0.0117 1.9
Crocuta_crocuta extant 0.08 0.12
Hyaenictis_almerai extinct 8.9 11.2
Hyaenictis_graeca extinct 8.9 11.2
Thalassictis_robusta extinct 8.9 11.2
Hyaenictis_almerai extinct 8.9 9.9
